sender,receiver,amount,timestamp
ACC_EMP_6_6,ACC_REG_2980,4045,2024-01-01 14:46:10.897387
ACC_REG_1284,ACC_REG_410,2563,2024-01-01 07:46:44.790036
ACC_REG_1743,ACC_REG_2206,3582,2024-01-09 19:07:34.602798
ACC_REG_1028,ACC_REG_1670,5312,2024-01-13 15:56:58.345304
ACC_REG_282,ACC_REG_950,9104,2024-01-18 17:07:54.093587
ACC_EMP_6_21,ACC_REG_55,1532,2024-01-16 08:20:35.572587
ACC_REG_21,ACC_REG_2976,7157,2024-01-10 19:01:24.503778
ACC_EMP_9_27,ACC_REG_2650,4349,2024-01-08 11:06:30.241429
ACC_REG_123,ACC_REG_2432,8977,2024-01-08 04:06:09.030546
ACC_SMURF_IN_5_0,ACC_REG_2424,5847,2024-01-27 23:43:13.188532
ACC_REG_2931,ACC_REG_930,665,2024-01-20 13:57:22.971389
ACC_REG_449,ACC_REG_2065,6321,2024-01-18 06:52:29.149382
ACC_REG_1188,ACC_REG_1973,7342,2024-01-24 19:28:11.476702
ACC_REG_1652,ACC_REG_1263,1303,2024-01-17 05:26:05.411022
ACC_REG_2263,ACC_EMP_14_28,4294,2024-01-17 04:45:34.562603
ACC_EMP_5_32,ACC_CYCLE_0_1,8334,2024-01-24 19:41:36.376445
ACC_REG_1780,ACC_REG_803,6428,2024-01-26 04:08:12.735969
ACC_EMP_12_11,ACC_REG_33,7203,2024-01-22 21:24:59.028393
ACC_EMP_12_39,ACC_REG_807,5440,2024-01-05 09:57:45.933347
ACC_REG_1391,ACC_MERCHANT_7,8180,2024-01-22 00:30:36.133468
ACC_REG_913,ACC_EMP_8_13,7281,2024-01-26 02:03:54.074742
ACC_REG_1915,ACC_REG_1236,7482,2024-01-03 01:51:35.600029
ACC_REG_208,ACC_REG_1687,530,2024-01-25 09:18:17.256904
ACC_REG_389,ACC_REG_833,9798,2024-01-17 19:34:22.906839
ACC_REG_1710,ACC_EMP_1_17,6354,2024-01-05 13:14:05.215863
ACC_EMP_5_20,ACC_REG_1623,2747,2024-01-20 03:08:10.189795
ACC_REG_1640,ACC_EMP_7_23,7963,2024-01-23 19:11:22.887001
ACC_REG_695,ACC_REG_1637,5607,2024-01-29 22:36:41.886954
ACC_REG_1938,ACC_REG_994,7931,2024-01-04 20:51:34.499091
ACC_REG_1685,ACC_REG_621,3143,2024-01-18 12:23:33.112794
ACC_REG_352,ACC_EMP_7_5,8385,2024-01-14 09:27:09.107244
ACC_EMP_8_40,ACC_REG_1459,4004,2024-01-30 23:06:27.680547
ACC_REG_1963,ACC_REG_886,3353,2024-01-24 22:06:17.260126
ACC_EMP_11_10,ACC_REG_474,9034,2024-01-20 17:37:43.079531
ACC_EMP_9_15,ACC_REG_143,1136,2024-01-07 12:14:15.772357
ACC_REG_66,ACC_REG_193,5818,2024-01-26 17:22:30.998163
ACC_EMP_10_23,ACC_REG_312,9501,2024-01-13 16:02:45.199409
ACC_REG_317,ACC_REG_2727,678,2024-01-01 07:06:20.395164
ACC_REG_1320,ACC_REG_2178,2486,2024-01-13 06:56:52.116255
ACC_REG_1872,ACC_REG_311,536,2024-01-02 15:45:18.018892
ACC_EMP_2_0,ACC_REG_1811,4073,2024-01-05 21:26:44.917900
ACC_REG_226,ACC_REG_1431,7987,2024-01-07 19:14:03.358125
ACC_REG_2176,ACC_REG_180,760,2024-01-24 11:58:07.853519
ACC_EMP_0_12,ACC_REG_1929,2670,2024-01-04 08:15:26.386199
ACC_REG_1266,ACC_EMP_2_26,7322,2024-01-11 23:12:17.894433
ACC_REG_2588,ACC_REG_2602,88,2024-01-10 19:15:35.733784
ACC_SMURF_IN_5_2,ACC_REG_1992,2283,2024-01-16 23:55:24.528445
ACC_REG_2509,ACC_REG_2619,1740,2024-01-02 08:01:56.796135
ACC_REG_1652,ACC_REG_428,8302,2024-01-25 01:31:00.884748
ACC_SMURF_IN_1_0,ACC_REG_2755,9274,2024-01-25 04:03:39.886147
ACC_REG_687,ACC_REG_2297,6284,2024-01-07 17:52:11.913841
ACC_EMP_5_8,ACC_REG_628,932,2024-01-14 23:17:25.590618
ACC_REG_575,ACC_REG_688,9459,2024-01-24 08:04:37.315621
ACC_REG_371,ACC_EMP_8_28,5482,2024-01-26 04:17:54.071210
ACC_EMP_3_41,ACC_REG_2234,5739,2024-01-21 10:18:28.777951
ACC_REG_823,ACC_REG_2376,4982,2024-01-06 04:52:54.271890
ACC_REG_1327,ACC_REG_840,7070,2024-01-19 16:39:14.874736
ACC_REG_2888,ACC_REG_5,6189,2024-01-16 21:12:23.473032
ACC_REG_1722,ACC_REG_782,8600,2024-01-14 10:03:14.056393
ACC_REG_1896,ACC_REG_860,7917,2024-01-29 00:15:41.238509
ACC_SMURF_CORE_7,ACC_EMP_14_24,7280,2024-01-09 02:27:03.460256
ACC_REG_2437,ACC_EMP_14_11,2186,2024-01-26 19:23:56.857106
ACC_SMURF_IN_3_4,ACC_REG_2731,6376,2024-01-06 15:45:18.812780
ACC_REG_1384,ACC_REG_2597,9740,2024-01-21 03:57:08.905824
ACC_REG_2963,ACC_REG_2058,6139,2024-01-04 15:56:38.737124
ACC_REG_382,ACC_REG_141,7118,2024-01-24 17:04:06.519715
ACC_EMP_0_6,ACC_REG_1308,4763,2024-01-26 16:19:25.810263
ACC_MERCHANT_8,ACC_REG_1222,2844,2024-01-25 03:45:01.467793
ACC_REG_1827,ACC_SMURF_IN_6_5,7596,2024-01-23 16:58:00.421246
ACC_REG_1691,ACC_REG_825,4863,2024-01-23 07:25:32.989653
ACC_EMP_9_33,ACC_REG_1981,6162,2024-01-02 18:06:37.672744
ACC_REG_2047,ACC_REG_2447,5690,2024-01-16 19:00:55.857099
ACC_REG_511,ACC_CYCLE_1_1,2387,2024-01-12 06:14:22.399691
ACC_REG_2699,ACC_REG_1839,4210,2024-01-18 05:50:35.666408
ACC_REG_25,ACC_REG_1754,6265,2024-01-10 04:56:19.714626
ACC_REG_2912,ACC_EMP_7_28,5908,2024-01-30 11:36:09.520141
ACC_REG_2675,ACC_REG_298,4800,2024-01-04 06:26:32.399486
ACC_REG_425,ACC_REG_908,5756,2024-01-25 22:28:26.918518
ACC_SMURF_IN_0_1,ACC_REG_2060,1259,2024-01-11 23:00:01.296391
ACC_REG_721,ACC_REG_2085,2412,2024-01-13 04:02:58.648875
ACC_REG_834,ACC_REG_630,107,2024-01-22 21:15:11.373705
ACC_REG_2231,ACC_REG_799,1486,2024-01-03 18:49:59.589241
ACC_REG_1677,ACC_REG_1034,7927,2024-01-26 18:04:28.550336
ACC_REG_1703,ACC_REG_2514,4253,2024-01-16 13:55:07.589222
ACC_REG_2233,ACC_REG_1159,4701,2024-01-02 22:44:40.233556
ACC_REG_314,ACC_REG_606,6865,2024-01-23 06:46:36.231159
ACC_REG_235,ACC_REG_2050,9257,2024-01-26 21:33:31.924343
ACC_EMP_1_18,ACC_REG_2513,3618,2024-01-13 03:14:23.510877
ACC_REG_1217,ACC_REG_1960,7365,2024-01-02 04:24:28.600557
ACC_REG_641,ACC_REG_1636,7803,2024-01-24 16:42:35.190347
ACC_REG_2373,ACC_EMP_2_20,3666,2024-01-05 22:36:10.778514
ACC_SMURF_IN_6_5,ACC_REG_1556,8475,2024-01-15 22:38:31.427958
ACC_REG_2086,ACC_REG_2129,1033,2024-01-29 02:20:29.068187
ACC_REG_2151,ACC_REG_2860,330,2024-01-01 11:16:03.255004
ACC_REG_1261,ACC_EMP_6_16,9633,2024-01-07 20:03:17.664376
ACC_EMP_8_37,ACC_EMP_2_13,2355,2024-01-24 03:49:40.240704
ACC_EMP_4_28,ACC_REG_1370,7371,2024-01-02 21:17:33.594361
ACC_REG_1260,ACC_REG_2051,5069,2024-01-27 03:42:37.021397
ACC_REG_2947,ACC_SMURF_IN_2_5,8949,2024-01-24 14:33:47.976685
ACC_REG_1307,ACC_REG_2795,2752,2024-01-28 23:37:21.111842
ACC_REG_2681,ACC_REG_1631,9560,2024-01-17 08:55:23.352000
ACC_REG_272,ACC_REG_2046,5346,2024-01-21 08:33:24.181087
ACC_EMP_0_9,ACC_EMP_5_14,1776,2024-01-11 17:40:52.754582
ACC_REG_1435,ACC_REG_450,8546,2024-01-02 09:34:58.973437
ACC_REG_594,ACC_REG_2302,9766,2024-01-02 15:15:39.421056
ACC_EMP_9_0,ACC_REG_411,3128,2024-01-15 21:08:18.158378
ACC_REG_1571,ACC_REG_1166,1963,2024-01-19 03:32:04.362717
ACC_REG_1067,ACC_REG_1255,8810,2024-01-14 09:26:52.971903
ACC_REG_2746,ACC_EMP_11_6,5728,2024-01-28 05:03:07.469633
ACC_REG_831,ACC_EMP_7_8,8140,2024-01-22 13:13:06.429040
ACC_REG_2964,ACC_REG_1337,9074,2024-01-10 07:24:52.104610
ACC_REG_1004,ACC_EMP_2_35,4622,2024-01-17 19:16:03.336308
ACC_REG_2180,ACC_REG_1520,831,2024-01-21 18:11:34.421195
ACC_REG_47,ACC_REG_1159,4703,2024-01-21 15:20:55.193788
ACC_REG_1303,ACC_REG_1519,7214,2024-01-22 19:08:03.579868
ACC_EMP_12_0,ACC_REG_431,6014,2024-01-02 00:29:44.206529
ACC_EMP_4_41,ACC_REG_1134,3535,2024-01-07 05:32:55.768046
ACC_REG_756,ACC_REG_1830,9300,2024-01-28 02:57:45.338805
ACC_REG_1588,ACC_EMP_9_41,1303,2024-01-09 12:47:34.663705
ACC_EMP_7_17,ACC_REG_2666,5613,2024-01-10 14:08:02.390563
ACC_REG_2966,ACC_REG_115,6787,2024-01-01 08:11:18.248884
ACC_EMP_11_49,ACC_EMP_7_10,1235,2024-01-20 21:01:20.416749
ACC_REG_64,ACC_REG_2540,371,2024-01-14 18:32:13.274183
ACC_REG_1691,ACC_REG_879,8294,2024-01-10 03:10:55.786961
ACC_EMP_11_46,ACC_REG_282,3829,2024-01-24 13:54:11.290864
ACC_REG_2603,ACC_REG_1541,3490,2024-01-26 06:46:14.981403
ACC_REG_973,ACC_REG_2715,9598,2024-01-29 16:10:43.990577
ACC_REG_2210,ACC_EMP_5_8,6064,2024-01-22 18:52:39.934711
ACC_CYCLE_4_0,ACC_REG_2343,7375,2024-01-08 20:02:44.313915
ACC_REG_703,ACC_REG_1788,4131,2024-01-14 21:00:02.049890
ACC_REG_479,ACC_REG_682,5529,2024-01-18 22:35:14.234436
ACC_REG_1500,ACC_SHELL_3_1,2503,2024-01-02 08:28:01.045933
ACC_REG_2074,ACC_EMP_13_35,4522,2024-01-26 18:24:30.177990
ACC_REG_2481,ACC_EMP_8_48,4633,2024-01-30 08:23:27.707104
ACC_REG_1817,ACC_REG_2227,2244,2024-01-02 22:02:01.161316
ACC_REG_1398,ACC_REG_1382,809,2024-01-08 20:11:52.595742
ACC_REG_1633,ACC_EMP_13_15,5104,2024-01-12 02:01:19.008574
ACC_REG_2632,ACC_REG_1790,3574,2024-01-12 01:34:53.512210
ACC_REG_2337,ACC_EMP_12_13,3788,2024-01-14 07:04:08.886593
ACC_REG_2041,ACC_REG_2665,4584,2024-01-09 22:59:13.912967
ACC_REG_2679,ACC_REG_1762,4636,2024-01-29 23:06:32.585620
ACC_REG_2194,ACC_REG_1982,8550,2024-01-09 22:35:03.993401
ACC_REG_2531,ACC_REG_891,762,2024-01-06 01:14:17.554108
ACC_CYCLE_7_2,ACC_REG_2007,9328,2024-01-17 13:23:00.129966
ACC_EMP_5_35,ACC_EMP_6_26,4879,2024-01-29 10:26:15.554527
ACC_REG_205,ACC_REG_2487,3575,2024-01-04 06:36:45.104910
ACC_EMP_9_27,ACC_REG_267,3147,2024-01-23 06:52:07.456025
ACC_REG_2824,ACC_EMP_13_4,7729,2024-01-30 19:49:03.320400
ACC_EMP_5_38,ACC_REG_900,3644,2024-01-19 09:23:37.086418
ACC_REG_911,ACC_EMP_2_43,9905,2024-01-14 13:38:17.158737
ACC_EMP_6_24,ACC_REG_1123,6818,2024-01-27 23:27:37.853457
ACC_REG_2720,ACC_REG_2668,2117,2024-01-03 08:47:45.858378
ACC_REG_2973,ACC_REG_1739,8827,2024-01-10 13:33:34.621757
ACC_REG_26,ACC_REG_928,5036,2024-01-08 06:41:08.412451
ACC_REG_668,ACC_REG_1291,4832,2024-01-14 11:55:15.434972
ACC_REG_277,ACC_REG_471,1362,2024-01-03 12:25:45.028409
ACC_SMURF_IN_3_9,ACC_EMP_0_30,1974,2024-01-18 11:49:19.903968
ACC_REG_2416,ACC_EMP_3_21,1890,2024-01-04 14:55:39.440695
ACC_EMP_8_11,ACC_REG_1716,7678,2024-01-18 14:57:28.328131
ACC_REG_2788,ACC_REG_2635,9320,2024-01-20 09:59:43.681686
ACC_REG_1891,ACC_REG_91,7172,2024-01-02 18:15:29.957846
ACC_REG_2334,ACC_REG_2676,7230,2024-01-24 00:13:00.065825
ACC_EMP_14_18,ACC_EMP_12_8,9012,2024-01-01 16:51:30.397319
ACC_REG_2516,ACC_REG_888,1056,2024-01-02 21:58:34.590528
ACC_REG_1411,ACC_EMP_3_26,5464,2024-01-15 22:38:49.650262
ACC_EMP_4_11,ACC_EMP_14_5,2947,2024-01-23 12:41:30.271782
ACC_EMP_14_16,ACC_REG_537,8930,2024-01-06 21:54:50.761208
ACC_REG_1728,ACC_REG_1621,4111,2024-01-20 19:28:15.178487
ACC_REG_2739,ACC_REG_2078,2450,2024-01-04 07:13:49.654012
ACC_REG_481,ACC_REG_2797,1299,2024-01-04 14:40:41.649896
ACC_REG_1832,ACC_REG_1244,2605,2024-01-30 09:19:43.364006
ACC_EMP_6_33,ACC_EMP_3_14,1674,2024-01-11 22:42:29.005726
ACC_REG_1744,ACC_EMP_6_34,5482,2024-01-08 14:21:34.392676
ACC_REG_260,ACC_REG_575,7049,2024-01-03 14:48:21.947449
ACC_EMP_0_31,ACC_REG_1235,5691,2024-01-09 16:29:14.875868
ACC_REG_2603,ACC_REG_1147,4656,2024-01-14 22:55:25.914319
ACC_EMP_1_12,ACC_REG_778,2923,2024-01-17 07:23:47.133374
ACC_EMP_13_39,ACC_REG_2629,9409,2024-01-26 08:42:06.164930
ACC_EMP_13_20,ACC_REG_1396,5248,2024-01-22 12:08:20.340155
ACC_REG_640,ACC_REG_76,8310,2024-01-14 23:29:53.842627
ACC_SMURF_IN_3_3,ACC_EMP_4_5,9499,2024-01-30 08:02:00.499697
ACC_EMP_8_35,ACC_REG_1527,144,2024-01-01 15:20:37.164754
ACC_REG_2708,ACC_REG_1811,7911,2024-01-09 02:05:03.450774
ACC_REG_2875,ACC_REG_2894,4413,2024-01-07 07:58:32.185286
ACC_REG_1973,ACC_REG_562,3268,2024-01-17 00:29:05.432924
ACC_REG_2350,ACC_REG_1493,1753,2024-01-06 19:50:14.954284
ACC_REG_2407,ACC_EMP_6_11,8388,2024-01-17 16:41:40.459374
ACC_REG_1098,ACC_REG_2778,9163,2024-01-23 01:39:38.749812
ACC_EMP_0_36,ACC_REG_2702,4635,2024-01-27 19:30:23.533244
ACC_EMP_13_26,ACC_REG_818,2769,2024-01-16 13:15:00.121536
ACC_REG_2080,ACC_REG_2798,3311,2024-01-27 22:20:48.623087
ACC_REG_2462,ACC_REG_167,8576,2024-01-25 20:41:17.560156
ACC_REG_1553,ACC_REG_966,4479,2024-01-19 02:39:07.618919
ACC_PAYROLL_4,ACC_REG_1269,9383,2024-01-01 01:53:52.775386
ACC_REG_1466,ACC_REG_353,6115,2024-01-08 20:00:21.074959
ACC_REG_1811,ACC_EMP_7_49,2087,2024-01-02 10:22:47.357999
ACC_REG_1200,ACC_SMURF_IN_3_5,8780,2024-01-21 19:24:51.635254
ACC_REG_703,ACC_REG_167,4501,2024-01-14 13:16:04.731992
ACC_REG_1517,ACC_REG_2353,2584,2024-01-28 06:20:07.326957
ACC_REG_1581,ACC_REG_71,8946,2024-01-11 03:22:53.135379
ACC_EMP_1_2,ACC_EMP_8_44,5500,2024-01-07 02:28:01.968466
ACC_REG_2379,ACC_EMP_3_7,5544,2024-01-19 22:06:42.492652
ACC_REG_1925,ACC_REG_2167,3944,2024-01-21 04:49:27.313431
ACC_EMP_12_49,ACC_REG_2373,4279,2024-01-25 02:04:46.684923
ACC_REG_1613,ACC_REG_1864,1111,2024-01-21 08:42:06.084938
ACC_REG_88,ACC_REG_2174,9769,2024-01-27 18:19:30.903320
ACC_EMP_8_12,ACC_EMP_13_15,2142,2024-01-26 03:52:02.985847
ACC_REG_2677,ACC_REG_1711,9420,2024-01-16 15:55:01.777444
ACC_REG_210,ACC_REG_366,7793,2024-01-29 08:36:00.319036
ACC_REG_1146,ACC_REG_2708,892,2024-01-08 19:48:09.836793
ACC_REG_2934,ACC_REG_2050,6543,2024-01-22 05:41:04.998302
ACC_REG_661,ACC_SHELL_2_0,8633,2024-01-05 13:08:12.162219
ACC_REG_1271,ACC_REG_2981,7057,2024-01-03 08:52:44.390765
ACC_REG_1378,ACC_REG_1487,3185,2024-01-27 16:27:05.305476
ACC_REG_1991,ACC_EMP_2_0,2596,2024-01-04 17:31:16.412147
ACC_REG_499,ACC_EMP_3_11,1716,2024-01-10 04:46:41.289614
ACC_REG_785,ACC_REG_2422,4763,2024-01-07 02:23:36.673550
ACC_REG_2698,ACC_REG_223,9649,2024-01-24 20:27:37.524562
ACC_SHELL_0_1,ACC_REG_897,4246,2024-01-03 03:23:54.037028
ACC_REG_1133,ACC_PAYROLL_1,4544,2024-01-12 11:45:25.009292
ACC_EMP_0_12,ACC_REG_62,3934,2024-01-28 18:22:14.019386
ACC_CYCLE_7_0,ACC_REG_2847,1627,2024-01-27 11:22:15.948679
ACC_REG_1722,ACC_EMP_10_22,5740,2024-01-21 16:32:07.997686
ACC_REG_1647,ACC_REG_2412,2949,2024-01-30 15:03:25.296350
ACC_REG_2281,ACC_EMP_1_5,9595,2024-01-30 05:15:42.786659
ACC_REG_2929,ACC_REG_2813,2261,2024-01-21 21:04:48.998556
ACC_EMP_4_6,ACC_REG_1534,2813,2024-01-24 21:53:09.659631
ACC_REG_325,ACC_REG_2730,6470,2024-01-15 09:50:59.901318
ACC_REG_1480,ACC_EMP_2_7,7951,2024-01-28 01:22:04.493996
ACC_EMP_10_32,ACC_EMP_12_22,6043,2024-01-23 04:46:09.959751
ACC_EMP_9_46,ACC_SMURF_IN_6_6,5167,2024-01-21 05:30:06.127040
ACC_REG_278,ACC_SMURF_OUT_0_1,2320,2024-01-16 17:39:12.498797
ACC_REG_1158,ACC_EMP_7_40,6163,2024-01-20 23:18:34.087687
ACC_EMP_14_34,ACC_REG_143,3625,2024-01-25 00:53:15.325822
ACC_REG_1453,ACC_REG_1476,4592,2024-01-10 08:43:32.524845
ACC_REG_1637,ACC_EMP_13_29,6525,2024-01-02 17:49:33.452632
ACC_REG_1102,ACC_REG_253,6026,2024-01-27 01:52:41.149157
ACC_REG_132,ACC_REG_1245,2399,2024-01-15 20:09:52.956622
ACC_REG_2250,ACC_REG_2739,3865,2024-01-30 21:55:46.216422
ACC_EMP_4_24,ACC_REG_349,798,2024-01-17 10:13:39.159338
ACC_REG_2532,ACC_REG_2017,2044,2024-01-13 08:26:11.930892
ACC_REG_2466,ACC_REG_1150,8108,2024-01-08 05:23:45.847235
ACC_REG_2273,ACC_REG_518,2581,2024-01-09 06:17:00.057171
ACC_REG_349,ACC_REG_1597,8116,2024-01-09 20:38:00.587037
ACC_REG_2034,ACC_REG_634,362,2024-01-01 10:13:39.038770
ACC_REG_468,ACC_EMP_4_28,2422,2024-01-07 10:48:34.473387
ACC_REG_1306,ACC_REG_2964,9410,2024-01-18 21:16:14.747128
ACC_EMP_10_35,ACC_REG_1229,5775,2024-01-21 16:59:56.935160
ACC_REG_2937,ACC_REG_1732,6290,2024-01-19 03:48:28.378401
ACC_EMP_7_17,ACC_REG_2483,1036,2024-01-14 10:33:02.250325
ACC_REG_2837,ACC_REG_45,2450,2024-01-08 14:59:15.558035
ACC_REG_912,ACC_REG_2836,1668,2024-01-28 15:15:39.699960
ACC_REG_1734,ACC_EMP_2_45,4628,2024-01-17 07:20:03.470703
ACC_EMP_6_10,ACC_REG_2954,8916,2024-01-07 13:13:00.990535
ACC_REG_362,ACC_REG_2519,7821,2024-01-16 18:36:42.938953
ACC_REG_1538,ACC_REG_2209,7682,2024-01-08 10:31:22.637424
ACC_REG_2771,ACC_REG_2090,8968,2024-01-11 03:11:43.317719
ACC_REG_2152,ACC_EMP_14_7,880,2024-01-04 21:12:18.272480
ACC_REG_2042,ACC_REG_673,6785,2024-01-04 14:56:47.978599
ACC_REG_2634,ACC_REG_1044,648,2024-01-29 20:47:30.442245
ACC_REG_215,ACC_REG_2308,8763,2024-01-27 16:47:40.595571
ACC_REG_1547,ACC_REG_973,4044,2024-01-26 02:02:59.521977
ACC_REG_1849,ACC_REG_1971,728,2024-01-05 14:50:35.522242
ACC_REG_494,ACC_REG_532,5361,2024-01-27 22:10:09.734392
ACC_REG_2559,ACC_REG_1244,1918,2024-01-28 12:57:17.241881
ACC_REG_9,ACC_REG_2845,6504,2024-01-14 07:53:17.410581
ACC_REG_94,ACC_REG_1082,2006,2024-01-11 17:13:49.675961
ACC_EMP_5_43,ACC_REG_2129,6064,2024-01-14 21:00:32.459823
ACC_REG_1398,ACC_REG_2906,5400,2024-01-19 15:44:06.285350
ACC_REG_763,ACC_REG_1556,9172,2024-01-11 11:11:00.093384
ACC_REG_62,ACC_REG_293,3537,2024-01-09 20:22:20.655950
ACC_REG_458,ACC_REG_2985,3047,2024-01-25 07:52:20.124988
ACC_REG_235,ACC_REG_1374,8634,2024-01-18 00:06:35.137162
ACC_SMURF_OUT_6_1,ACC_REG_1065,3655,2024-01-26 12:07:07.812039
ACC_EMP_11_6,ACC_REG_2628,4869,2024-01-01 05:09:51.147684
ACC_REG_469,ACC_EMP_14_31,2836,2024-01-09 23:06:54.448212
ACC_REG_1551,ACC_REG_2789,1371,2024-01-13 06:30:02.699164
ACC_REG_1365,ACC_EMP_5_26,1863,2024-01-06 18:13:46.881288
ACC_REG_1663,ACC_REG_1481,8685,2024-01-28 21:09:26.620680
ACC_REG_2019,ACC_EMP_3_20,5568,2024-01-05 08:22:21.322637
ACC_EMP_8_10,ACC_REG_563,944,2024-01-29 01:04:22.840533
ACC_REG_2639,ACC_EMP_11_18,4407,2024-01-28 13:51:31.921871
ACC_REG_1037,ACC_EMP_6_46,9453,2024-01-27 08:20:02.185332
ACC_REG_2000,ACC_REG_1546,2975,2024-01-11 19:16:45.062597
ACC_EMP_4_45,ACC_REG_2935,4383,2024-01-14 00:46:03.871429
ACC_REG_1321,ACC_REG_378,9377,2024-01-16 18:22:50.917550
ACC_REG_112,ACC_REG_1074,9802,2024-01-05 01:33:05.177193
ACC_REG_1612,ACC_REG_2003,7845,2024-01-10 12:15:04.132296
ACC_EMP_14_30,ACC_REG_845,1471,2024-01-29 00:03:05.123749
ACC_REG_2271,ACC_REG_299,341,2024-01-12 03:36:55.593817
ACC_EMP_14_8,ACC_REG_75,1131,2024-01-07 11:14:22.022631
ACC_REG_2966,ACC_REG_1319,3054,2024-01-03 18:25:46.958255
ACC_REG_629,ACC_EMP_2_9,2111,2024-01-27 00:37:27.455193
ACC_SHELL_4_0,ACC_REG_1785,2769,2024-01-08 14:21:45.304426
ACC_REG_1415,ACC_EMP_6_2,6456,2024-01-19 08:08:22.989730
ACC_REG_2334,ACC_EMP_8_2,7983,2024-01-01 10:11:35.257833
ACC_REG_1254,ACC_REG_2936,520,2024-01-08 16:40:44.591689
ACC_REG_594,ACC_EMP_9_43,8527,2024-01-27 00:36:34.416115
ACC_REG_207,ACC_REG_2770,5112,2024-01-14 03:08:22.813000
ACC_REG_1287,ACC_REG_241,3464,2024-01-06 05:36:04.264956
ACC_EMP_0_19,ACC_EMP_5_10,3904,2024-01-06 04:10:47.216343
ACC_EMP_5_38,ACC_REG_2988,8897,2024-01-07 13:49:15.664857
ACC_REG_1501,ACC_REG_2250,4987,2024-01-22 01:24:59.616952
ACC_SMURF_OUT_0_0,ACC_REG_2305,5607,2024-01-13 02:56:17.083925
ACC_REG_2177,ACC_EMP_14_43,5329,2024-01-30 05:01:33.566073
ACC_REG_1831,ACC_REG_167,2702,2024-01-27 20:40:52.594065
ACC_EMP_11_42,ACC_REG_2492,7342,2024-01-26 04:35:13.802340
ACC_EMP_8_1,ACC_REG_638,1746,2024-01-21 10:52:57.821727
ACC_EMP_0_19,ACC_REG_951,9152,2024-01-09 23:16:55.860088
ACC_EMP_3_19,ACC_REG_2625,8036,2024-01-13 14:03:22.984367
ACC_REG_2309,ACC_REG_194,5676,2024-01-09 14:24:59.603948
ACC_SMURF_IN_0_1,ACC_REG_1431,51,2024-01-18 16:28:14.319396
ACC_REG_1357,ACC_REG_1496,1073,2024-01-03 15:08:11.318900
ACC_REG_1526,ACC_REG_2471,5204,2024-01-07 21:47:59.684449
ACC_REG_1963,ACC_EMP_8_11,2773,2024-01-25 21:53:54.267962
ACC_REG_2440,ACC_EMP_9_46,8180,2024-01-08 05:21:38.119885
ACC_REG_840,ACC_REG_2264,6260,2024-01-15 20:37:20.612325
ACC_REG_2892,ACC_REG_1333,2509,2024-01-19 05:44:47.677744
ACC_REG_1396,ACC_REG_2302,4538,2024-01-26 18:26:34.068031
ACC_REG_745,ACC_REG_2422,605,2024-01-29 15:33:12.285336
ACC_REG_2446,ACC_REG_1414,650,2024-01-04 01:27:52.452807
ACC_REG_1573,ACC_EMP_9_49,1487,2024-01-26 14:51:14.735085
ACC_EMP_0_48,ACC_REG_2449,6067,2024-01-16 16:44:40.031893
ACC_REG_2978,ACC_EMP_3_2,1210,2024-01-29 08:11:02.807318
ACC_REG_2170,ACC_CYCLE_3_2,7444,2024-01-05 23:38:49.571485
ACC_REG_2407,ACC_REG_787,5110,2024-01-11 18:36:38.832593
ACC_REG_1329,ACC_REG_2369,4898,2024-01-01 06:27:29.244117
ACC_REG_2661,ACC_REG_444,7443,2024-01-05 23:14:04.844710
ACC_REG_234,ACC_EMP_3_43,5538,2024-01-07 07:33:44.328124
ACC_REG_463,ACC_REG_1019,9047,2024-01-24 05:14:41.310739
ACC_REG_2445,ACC_EMP_2_2,4577,2024-01-08 11:03:12.552197
ACC_REG_2276,ACC_REG_2977,3545,2024-01-14 23:51:26.024903
ACC_REG_1637,ACC_REG_2271,2005,2024-01-16 20:10:10.840521
ACC_REG_2249,ACC_REG_2289,1852,2024-01-29 13:32:02.732470
ACC_REG_317,ACC_REG_254,2911,2024-01-16 09:55:33.417488
ACC_MERCHANT_3,ACC_EMP_7_34,7486,2024-01-04 12:27:42.884703
ACC_EMP_4_37,ACC_REG_2913,7254,2024-01-12 14:00:51.116424
ACC_EMP_3_2,ACC_REG_2518,1067,2024-01-01 18:41:20.979759
ACC_REG_158,ACC_REG_1392,6647,2024-01-26 04:40:55.852829
ACC_EMP_11_22,ACC_REG_991,117,2024-01-15 21:34:54.928835
ACC_REG_2701,ACC_REG_2155,496,2024-01-20 19:06:54.063901
ACC_REG_2387,ACC_REG_735,9013,2024-01-07 06:57:33.555267
ACC_EMP_6_34,ACC_REG_1229,1541,2024-01-19 20:00:18.016413
ACC_EMP_11_40,ACC_REG_1393,3483,2024-01-26 10:45:59.289366
ACC_EMP_11_25,ACC_SMURF_OUT_2_1,3582,2024-01-24 10:41:32.446095
ACC_REG_2958,ACC_REG_1891,6933,2024-01-05 15:07:35.298578
ACC_REG_324,ACC_REG_989,8001,2024-01-24 20:46:33.275193
ACC_EMP_13_39,ACC_CYCLE_4_2,4354,2024-01-20 16:33:50.507054
ACC_EMP_11_45,ACC_REG_423,8269,2024-01-11 13:11:38.245016
ACC_CYCLE_1_0,ACC_REG_1498,9395,2024-01-11 10:01:08.720908
ACC_REG_1380,ACC_REG_2744,5306,2024-01-28 02:27:06.094463
